Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,Location,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,@id,admin_leve,boundary,Patient name,source,source_dat,type,@relations
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708076,8,administrative,Kardi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708123,8,administrative,Nassarawa I,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708175,8,administrative,Zauro,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708067,8,administrative,Kalgo,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708011,8,administrative,Diggi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708087,8,administrative,Kola Tarasa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708124,8,administrative,Nassarawa Ii,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708125,8,administrative,Nayelwa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708115,8,administrative,Marafa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708110,8,administrative,Makera,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708179,8,administrative,Zuguru,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708088,8,administrative,Kuka,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708043,8,administrative,Gulmare,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708077,8,administrative,Kashin Zama,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3707993,8,administrative,Cheberu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708013,8,administrative,Dodoru,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708069,8,administrative,Kambaza,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708049,8,administrative,Gwandu D Galadima,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3707440,8,administrative,Faga Alasan,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3707603,8,administrative,Tambuwal,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3707960,8,administrative,Aliero S Fada Ii,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708064,8,administrative,Jiga Birni,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708128,8,administrative,Rafin Bauna,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708040,8,administrative,Gubunkure,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708017,8,administrative,Dunbegu Basaura,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708035,8,administrative,Gindi Nassarawa Kyarmi Galbi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708026,8,administrative,Firchin,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708139,8,administrative,Sambawa Mayalo,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,454,BirninKe,,0,,Local Authority,Local Authority,,Birnin-Kebbi,relation/3708007,8,administrative,Dangoma Gayi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708036,8,administrative,Ginga,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708104,8,administrative,Maidahini,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708131,8,administrative,Raha-Makeri,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3707974,8,administrative,Bakuwai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708004,8,administrative,Dandiya Shema,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708121,8,administrative,Mungadi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708048,8,administrative,Gwade,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708019,8,administrative,Etene,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708135,8,administrative,Sabon Birni,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708138,8,administrative,Salwai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708156,8,administrative,Tunga,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708178,8,administrative,Zogirma,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3708033,8,administrative,Geza,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3707992,8,administrative,Bunza Marafa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,455,Bunza,,0,,Local Authority,Local Authority,,,relation/3707991,8,administrative,Bunza Dangaladima,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707999,8,administrative,Dakin Gari,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707979,8,administrative,Barbarejo,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707975,8,administrative,Bandan,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707974,8,administrative,Bakuwai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708048,8,administrative,Gwade,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708068,8,administrative,Kamba-Kamba,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708033,8,administrative,Geza,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708094,8,administrative,Kyangakwai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708105,8,administrative,Maigwaza,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708106,8,administrative,Maihausawa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708147,8,administrative,Shiko,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708056,8,administrative,Illo Sabon Gari,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708015,8,administrative,Dolekaina,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707990,8,administrative,Buma,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707978,8,administrative,Banizumbu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708023,8,administrative,Fana,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3707961,8,administrative,Aljannare,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708091,8,administrative,Kwakkwaba,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,456,Dandi,,0,,Local Authority,Local Authority,,,relation/3708102,8,administrative,Lolo Giris,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708120,8,administrative,Maza Maza,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708073,8,administrative,Kanya,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708159,8,administrative,Waje,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707982,8,administrative,Bedi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707997,8,administrative,Dabai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708057,8,administrative,Isgogo Dago,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708132,8,administrative,Ribah Machika,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708177,8,administrative,Zodi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707053,8,administrative,Kyaram,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708093,8,administrative,Kyabu Kandu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708149,8,administrative,Tadurga,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708163,8,administrative,Yalmo Shindi Wari,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707968,8,administrative,Ayu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707983,8,administrative,Bena,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707002,8,administrative,Dankurmi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708002,8,administrative,Dan Umaru Mairairai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708009,8,administrative,Dankolo,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708161,8,administrative,Wasagu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708059,8,administrative,Janbirni,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707048,8,administrative,Kuyanbana,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708051,8,administrative,Gwanfi Kele,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3708008,8,administrative,Danko Maga,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,457,Danko Wasagu,,0,,Local Authority,Local Authority,,,relation/3707996,8,administrative,Dabai Seme,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3707997,8,administrative,Dabai,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708057,8,administrative,Isgogo Dago,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708103,8,administrative,Mahuta,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3707986,8,administrative,Birnin Tudu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708051,8,administrative,Gwanfi Kele,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708008,8,administrative,Danko Maga,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708127,8,administrative,Peni Peni,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708130,8,administrative,Rafin Zuru,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708113,8,administrative,Manga Ushe,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3707973,8,administrative,Bajida,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3707996,8,administrative,Dabai Seme,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708021,8,administrative,Fakai Kuka,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708144,8,administrative,Senchi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708071,8,administrative,Kangi,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3707976,8,administrative,Bangu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3707965,8,administrative,Atuwo,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708041,8,administrative,Gulbin Kuka,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708107,8,administrative,Maikende,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708114,8,administrative,Marafa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,458,Fakai,,0,,Local Authority,Local Authority,,,relation/3708129,8,administrative,Rafin Kirya,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707575,8,administrative,Saida Goshe,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707408,8,administrative,Barkeji-Nabaguda,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707435,8,administrative,Dogon Daji,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708116,8,administrative,Maruda,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708052,8,administrative,Gwazange,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708043,8,administrative,Gulmare,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707993,8,administrative,Cheberu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708013,8,administrative,Dodoru,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708069,8,administrative,Kambaza,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708049,8,administrative,Gwandu D Galadima,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708050,8,administrative,Gwandu Marafa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708000,8,administrative,Dalijan,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708112,8,administrative,Malisa,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708117,8,administrative,Masama,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707440,8,administrative,Faga Alasan,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707566,8,administrative,Romo Sarki,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707603,8,administrative,Tambuwal,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708064,8,administrative,Jiga Birni,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3708065,8,administrative,Jiga Makera,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707956,8,administrative,Alelu,ehealthafrica.org,2013,boundary,
,,,,,clampToGround,-1,-1,-1,,,163,NGA,Nigeria,22,Kebbi,459,Gwandu,,0,,Local Authority,Local Authority,,,relation/3707572,8,administrative,Sabon Birni,ehealthafrica.org,2013,boundary,
